2359_at,23531_at,9619_at,283710_at,199675_at,57552_at,4481_at,677809_at,51108_at,93978_at,83530_at,28813_at,6498_at,65108_at,6772_at,6229_at,51056_at,80833_at,5169_at,84546_at,759_at,79843_at,56833_at,51284_at,28385_at,28811_at,10158_at,3051_at,283579_at,9332_at,23328_at,1359_at,100420772_at,55752_at,102723409_at,196513_at,105372955_at,58526_at,107984955_at,140739_at,37_at,1088_at,53335_at,124535_at,5166_at,574042_at,9214_at,654321_at,6507_at,105379010_at,2206_at,26509_at,388512_at,326624_at,2512_at,106633805_at,441272_at,2310_at,105374746_at,105369319_at,100126349_at,28697_at,5730_at,80832_at,441168_at,101929023_at,100126337_at,106144541_at,28784_at,100271476_at,105369785_at,100128880_at,107986204_at,28434_at,3039_at,27314_at,101929696_at,107985744_at,106479107_at,693148_at,653364_at,114793_at,56670_at,79703_at,109616964_at,219436_at,9300_at,79145_at,677781_at,401312_at,102724078_at,105378557_at,767594_at,100379661_at,101929288_at,28785_at,780853_at,79673_at,100421279_at,6079_at,390617_at,10424_at,414319_at,10949_at,105369382_at,390058_at,112267899_at,GA
4.14961836462982,7.19942483261165,6.208991010090151,5.013062442423781,7.02867718303236,4.67268127166943,3.66841044105151,7.297206659924201,8.91811444577742,4.346922480662149,5.27996371983525,7.59598023541968,5.438149315478902,7.4662284450153695,8.82422182512728,6.26716065862319,6.81752346973523,6.79338538830113,2.8877046219780804,5.47462361917552,11.7528196882757,3.9073111473274302,5.048495107549651,5.8790714537932,7.21382820168828,4.09959030001761,9.332662070815509,8.892905790606882,4.764857375609299,5.2765586104035895,4.87012863695479,4.11607379035704,3.53608349424273,6.06528839739499,3.1610457633493296,5.99166036621542,4.04590469756733,7.00943547222234,2.9575423673711096,5.36445180651426,7.08081510005576,6.30893856296111,6.9944556482678095,5.42437094966557,5.19692778703478,4.8442065561989995,9.131519819443438,5.92072039994887,3.58075350847648,3.2324950412319904,3.7035658500885598,4.75559469812368,6.24619008468734,7.21390180610351,12.886312386867399,2.7653368732222794,3.1698434430370996,5.5671074230611906,5.00140310175047,5.45280480685876,4.95267979135933,6.77294115929634,6.18277664001412,3.82307201015864,4.46533056401217,3.61684325774244,3.2496569012769503,3.9992150872656103,7.00907661124272,3.40865586985313,3.36958121762465,2.84963902076208,3.97692687322802,8.23891808656611,12.712348160139598,5.5304974747785405,3.34817470581401,5.34075703745234,6.22410193653691,2.90221832596798,8.69851308872527,3.75343773038131,2.90472568211999,5.85032660859154,3.07959443374555,3.2157689939079797,7.055485258748679,5.11730011175643,7.307695597304669,3.5475777247573195,6.62368104047514,4.48777514949562,2.93919035321069,4.8709298103602405,2.8000464063823802,6.0784358508122995,7.586961165071,5.3568085368806395,5.1300303037112895,5.724576948260901,7.03921576639874,6.029147389148919,2.85577274705087,6.714717824127519,5.469754124164012,3.52673148107418,3.0338476378162498,13.6
4.2309145335854,6.9541278344698885,6.19699442612145,4.86614912056396,8.531149615719299,4.6643290135592,3.76828236264185,7.78165731219679,9.24750916640933,4.32734090612682,5.7254009528704595,8.26246907684919,5.425904346114018,6.9138710834009816,9.35512161300147,6.40662409828243,7.43045904932253,6.78306241114979,2.8058097726981,5.2341284526293395,11.6912735472841,3.40679296889392,5.33527007642867,6.20473695427462,6.60683793297801,3.73900332070849,8.66750082967833,9.30848802152615,4.4429833236150404,5.5351118715683,4.95197457481097,3.7094322831048,3.6460943891359103,5.97995864624099,3.2209280652123304,5.7078431675957795,3.65422693739999,6.687942984481549,2.71499407703169,5.25076539154948,6.92128548666962,5.8051215342215015,6.4361740927837,5.437724432032031,5.67379238534283,4.37951370249118,8.46934548448654,6.44898971178288,3.54284696924807,2.96637580607915,3.6615399941867413,5.529875112543841,5.69514643850049,7.1563942773053215,12.734636231814001,2.70309108094761,3.2476844586437403,5.713536004364362,5.24616845108881,5.98915525148031,5.53633051626662,6.85628526179139,6.39932702771992,3.93464370917294,4.584379072737031,3.59897609456744,3.3753761702542597,3.7686204273924906,6.6281634705453385,3.1112115584775197,3.31922578930375,2.95897565170102,3.7572944487643998,7.78745178139011,12.6858067650857,5.03707472170904,3.41871992536352,4.73992041365701,5.87812878474843,3.2417048992141897,7.36119130517637,4.04915500170855,3.2463997587993902,5.50811826884359,2.9462102834148998,2.963740220216549,6.89055777620963,4.914880842465741,7.63807328217989,3.22944055471335,6.142031869461371,4.5099031563121,3.230028994157589,5.51810870642741,3.0577796324009596,5.86964767959926,8.172333951431941,4.93022028787078,5.32929341045733,5.55823432463714,7.62597487953997,5.796235973727419,2.52242074384026,6.564757097259152,4.79312857676183,3.2308586343483996,3.1283037821526802,25.3
4.72224169243216,8.33558953145667,6.0184426170910585,4.84345133348891,8.28441266894877,5.09889181474731,3.80878367093141,8.55119540488529,10.001637900873598,4.80868982076974,5.9280981775419805,7.5658877137738205,6.50479197822997,6.95988461942857,9.24648162277457,6.55761251205243,7.08123540278952,6.82829300093256,2.8592344583961404,5.29945700459982,12.1868501503917,3.61179564542126,5.041607855480669,5.92328273836073,6.4951616364929405,3.8483114853245013,8.61068295414839,7.4266275175818,4.42887728200859,5.3622909775091205,4.677806349786629,4.868101186991219,3.9623889437307,5.95003378380376,3.3592107096592496,6.05146763564197,3.7690387183197998,6.81210786701055,2.96108880327711,6.57749241751513,7.018948802657079,6.6734948579311215,6.7309080448127325,5.45960348044635,6.28279984063174,5.37795416292942,8.4371608352502,6.54583999906652,3.7547352728635603,3.1545869943918596,4.2178917875002995,5.07754829183072,5.70508820340828,7.3850797464765705,12.714716175239401,2.54856352883049,2.9035501994269,6.56054605610529,5.8962363404703995,6.27110017334232,5.2758833841856125,6.7805547772771,5.79920050412667,3.8635316652344,5.0634421885573095,3.8262369706666703,4.27704263331623,3.6961186379565,6.55038644729504,2.9773876562429704,3.41194555282566,3.25718990289621,3.7316947408238303,7.43447932818938,12.6044876126003,5.15678047575177,3.5398498040715096,4.032051526743279,6.11408597628855,3.04442542676172,8.14543811179151,3.96935055537767,4.17924139334971,5.526123475072991,3.28328142819204,2.8093720535343,7.43379166767772,5.066409170286559,7.46583712595071,3.59817145635486,6.505580286276518,4.27278301628239,2.7034989388148905,5.63643790490418,2.90386874976452,5.8305762244732415,9.32271133939636,5.096932591697232,4.83078904515133,6.18043649416502,8.28457531751857,5.96545213006459,2.6290879147515,6.701120985237241,4.516409712200192,3.26065521697,3.0936524141273396,35.7
4.554348838813652,7.463016936678032,5.862371376557982,4.73478419738541,8.00619165634855,4.8900881761574695,3.5499914259991003,7.40248046375587,9.4857919858136,3.9751632292645,5.320121125946041,6.60462279159446,5.5466929162041785,6.8871330742797685,9.393848248397571,6.1357513814325895,6.845730467655821,6.981559043691809,2.7013875226436603,5.42364385433102,12.240149176125698,3.3634365092808105,5.27879477470248,5.57200750831208,6.7130756783836905,3.91401157706582,9.667200938685312,8.16902219787429,4.33886187821518,5.270474066066121,4.64310584881338,3.5062674904121103,2.7687952170184302,6.1948970881906,3.15999609307353,6.348216234035691,3.6985271575034098,6.8329586623051926,2.7035211305879803,5.74211398315408,6.937841726576751,8.098352367309769,6.67854797489031,5.46963298878365,5.893818028789692,4.6038091585188,8.99528464286275,6.41242682469518,3.58630186131424,3.0696975958075203,3.44746899257637,5.07808015519335,5.908579248173339,7.189535689142821,12.931110750053898,2.5958677292546297,3.1248069575555,6.699335481154339,5.32515121887346,5.680215548553702,4.99526413031407,6.9529906581805,6.18216605339944,3.82402504650261,4.5781385741909,3.60353156050435,3.13514212585159,3.52148398889331,6.37656919671163,3.0164561733198,3.3102028713262404,3.0005728496390702,3.85759070034493,7.7236857563061605,12.9154709601716,5.4732621927528395,3.2170045307786,4.6844244964855495,6.277243234558622,3.01610283263544,8.570238678179411,3.8398971369571098,3.6033211664162703,5.521548473003321,2.93109865392419,2.7996818876931,6.85000759712631,4.8463979868492,7.193836319762419,3.2287686793706603,5.79400157196918,4.33705535990896,3.16465142962493,5.49201302787233,2.85046635276569,5.8225749670903495,8.06974518462009,4.98816304967944,4.9840845820776,5.656553883846789,7.9779408932144,5.889313526742718,2.45194660004043,6.4571724938004005,4.80205432507032,3.00691584305552,3.2499640026722,25.0
4.23073152709648,7.44828696878227,6.312528263211418,4.83502715468721,7.471988106055878,4.77652839746771,3.7608866628755897,7.378206622043741,9.21888735856169,4.12527526722236,5.46429970201047,7.85890447182305,5.400101169022241,6.8197857218121305,8.706800300876019,6.213359423632372,6.92701833294765,6.778941443407249,2.9179761744497,5.4141098052702805,12.0504124025278,3.8509601522930894,5.050343095033849,6.28797179452886,6.752782337095599,3.7805360022662096,9.179587537962579,6.41403200872619,4.558073549076339,5.4613645525354695,4.98744633208842,4.32715017671705,3.25993984603647,6.08947626352162,3.26910043211194,6.18672198394265,3.68788785892258,6.96071775362792,2.83473179369347,5.444166623642159,6.968545432973701,7.78952125939435,6.55555140735688,5.4507141480931125,5.59766044728004,5.56705926276821,8.53222797530952,6.52440792668928,3.5920722358970805,2.9700985593734996,4.155118073406101,5.44463030168998,5.79740571312112,7.26409768535491,12.987694102471302,2.83194311266711,3.30783801612812,5.93863096531196,5.20563091175761,6.016423661413668,5.3106741214742685,6.958441069183,6.007167756782651,3.9330581547063796,4.73099348054391,3.66972608691706,3.2481577784659903,3.8306124244689,6.48276292601635,3.14869339210004,3.28519966175269,3.22171875552661,3.8521676638303295,7.6265269446242305,12.953976157021101,5.0414342694996215,3.17423877597736,4.442538379198731,6.268968799399179,3.1491795419037496,9.26591023460905,4.04489447729874,3.2539843737884104,5.61414166811455,3.04870605003702,2.76393625917654,6.07224942198838,4.76669904772425,6.86737957414952,3.42930230376185,6.627829839577429,4.56205405790542,3.05225199147283,5.72484376721819,3.15328957618052,5.78920981654387,8.47589607741932,5.15645063906848,4.90284344462679,5.90273510048162,7.390603729401669,5.91090096058205,2.63380597991672,6.58840839907656,4.9617786091944005,3.0298347502001697,3.2807233790109698,26.0
4.0770482097383605,7.4024222923351,5.934292796345121,4.7285547060539,8.824077169831881,4.70332774474427,4.52920221806183,8.68630340585415,9.18949851029853,4.57153150560914,5.59002199189106,7.86050731723246,6.15924060496225,7.1920404829856395,9.0202760649534,6.65660165373235,7.05970743635347,6.6248044237547195,2.86647261432929,5.31194635599029,11.481096359393499,4.26908838261925,5.0308454498482,6.23860263950947,6.65976813502073,3.65514004088199,9.25757641481746,7.096426283973769,4.79087725772036,5.4585357834103085,5.04695709864157,4.71130299348083,3.60456808589803,5.88938842432284,3.3175161118905097,5.854805691516839,4.05879223174397,7.067002485304482,3.0293383411243795,5.37968305600346,6.87085051854743,7.153375687080059,6.45833964648288,5.44790123775993,6.3997241846404505,5.1563367449118225,8.36517359970583,6.72916984238688,3.65805889647721,2.8920281785521205,3.887964242628312,5.452488335717831,5.79641622089885,7.20401359055366,12.9097301705154,2.8411009846336297,3.15980549620011,5.569635832889639,5.36589881303904,6.19100158843824,5.0066094204482905,6.81091907999379,6.18090716716295,3.8697927810846298,4.73890287464502,3.64436149630146,4.08396835203516,3.8860334087212998,6.4446774618451785,2.94195136081886,3.42111396662042,3.06010092165135,4.00863008687449,7.0558344262845,12.8162751984683,5.02984582827766,3.3842174919159103,4.19038560918075,6.235148302811,2.95332176028033,7.60063784343989,3.9479695128933296,3.46266094806059,5.5287126472537995,3.00497057558106,2.86769261422577,7.665128656245741,4.92313675986965,7.82023197502503,3.39515717597501,6.74376235055861,4.31330414117212,2.9673072817665,5.37897448187771,3.00205707584397,5.329261945195452,9.928705027356447,5.06980285195076,5.24905608350608,5.94277613091236,7.05196891225507,5.864143985985758,2.5575150270187796,6.475036725080769,5.39615781668667,3.0966524413784198,2.55484222335908,29.7
4.95940971853629,7.816134456797121,6.8713922296212395,4.718025931715389,7.26061008623649,4.74862034133772,3.5951936659283104,7.96141661221251,8.73071624850988,3.9355636860562404,5.3858823446275474,7.91142580169925,5.96042864458269,6.9075831981729685,10.2608174761023,6.183042882892621,8.87859383765885,7.11116512335237,2.77863717684725,5.600691799550201,10.214891108530999,3.3971897427297204,5.17263323136366,6.7695283738887095,5.8511248733342685,3.90534957516832,9.71810878573317,6.12748406418118,4.1538817143048705,5.591359982881089,4.8784076064632895,4.58827216146012,4.10927891440427,6.4361705697419405,3.1352579693224003,6.2677310584098205,3.47366628853424,7.17600307040376,2.68487515844127,5.640015235788339,6.881828542124599,5.7892062208204695,6.83868207869129,5.25497631804468,6.02321962716742,5.426378080610019,8.902703010526132,7.408793490260191,3.42688250698591,2.92584095215517,4.0638176762330005,5.17311133703925,5.898188700182232,7.50820160080174,13.1571124484631,2.7695956605113303,3.3589339886509704,5.23787084424987,5.58536383251825,5.6436078111866,4.51226771030562,7.12915120745355,6.3534144169571,3.74731732966369,4.72784608504228,3.7478147422018795,3.62828821156556,3.80645625858091,6.5332323422815195,2.94762252836055,2.85986397175932,3.0157842558668198,3.9542202876784502,8.39237230001535,12.724951407618802,5.59833167714618,3.09508766830841,4.60565698398646,5.835319758140099,2.8376714877938,7.76387043610168,4.49692748770033,3.1096939488912203,5.807281568559341,3.1132145933964903,2.5735561278318397,6.4115276434062505,4.87522363074651,7.10011407225329,3.1862364845505287,5.7531686729093305,4.20583364379476,3.02474965201021,5.71215898457636,2.9729855766388704,5.79042507992413,8.1628812970955,5.23281863226101,4.96011936991193,6.242745249171879,7.330621525498349,5.76237672836802,2.3646033678690297,6.48663831541357,5.032880784635,3.2469582141581297,3.10968005290757,10.1
4.33523189265683,6.83032360892147,6.067408563966628,4.6619495086619995,6.971505036031308,4.78833848702714,3.6610105310198398,7.4250562729972005,8.84017986378353,4.243847632395,4.904285102521509,9.168557780084859,5.65554018558041,7.03650342004264,9.02099637196291,6.28763221211151,7.06686418759966,7.01704874366681,2.72538960970461,5.09410176889455,10.1100811374892,3.93152533510069,5.29582008769475,6.21457825579494,7.181368860476017,4.24263415936797,9.114707343591661,8.20407571886961,4.6285364754678,5.3102915739769605,4.8555442354048095,3.54197741147676,3.4499651551714,6.0195417799976525,3.13535236247064,6.21652954477129,3.9684751913314495,6.94048556000142,2.70905863692035,5.01431981033352,6.81179984463511,5.144120283705259,6.4754895854532375,5.5084226986379194,5.55483036578113,4.85862262054684,9.26586542027524,5.669263666256889,3.66844911814452,3.2679109177661,3.3958855968101798,5.03103693459879,5.8314237032418506,7.23920115149261,12.791268119384696,2.46525919016499,3.26493474354651,5.17841343141056,5.293184426513991,5.96455248331843,5.70226021378975,6.948424111262572,6.446527695806672,3.99130287679065,4.53706965114918,3.6422056721564,3.34316562578093,3.87650517952662,6.68914481342566,3.0138161013577505,3.02858169608263,3.11306680437985,3.9790406716924704,7.75917520593678,12.4185642410169,5.183483669207031,3.27362976501475,4.88692400514715,6.36301586316334,2.84153832231166,8.226610820229359,3.82678726263252,2.7918537827904304,5.64699326660738,3.0533454296719102,2.62770192948036,7.01247872339487,4.99332812656895,7.2729352793582995,3.2249913334820897,6.334202565385271,4.39861148966239,3.3793178227314002,5.366849505593139,3.2508935449372203,5.755183683074019,6.3240938520607815,5.329481447791901,4.75535339849909,5.88424197588125,6.98973898152774,5.97099639064768,2.38448348950853,6.6351997338470685,5.0975170367423495,3.01168692654658,2.7198221698295404,15.0
4.8522288755071195,7.868383047817731,5.8858582575172695,4.96460692755779,8.21669976149969,4.9494245891152,4.66352383313893,8.30960277900981,9.17085672527417,4.721988189926219,5.62638118553125,7.64357295215168,6.1385501749555305,7.05152888905731,9.48208516441688,6.461614713808872,7.68240312302567,7.112025587675903,2.8484543382794,5.04562895742681,11.6660076048785,3.27593301067303,5.23365140944614,6.97683794282238,6.78370380815189,4.0847082914452795,9.830235950782539,7.38207693883163,4.5731676293804195,5.34070296172441,5.05905713068232,4.13929800671738,3.5103542253141202,6.01190394292692,3.21349189162293,5.9795786170327805,3.94484701890112,7.01452230004089,2.84833713408367,5.532098561906482,7.024533018289371,8.66422046755271,6.87897597365834,5.2529390941926,6.43197163551232,5.479364554277152,8.993324094074561,6.43103680522029,3.6188223798675,2.8649054412613704,3.59576502050525,5.57881914992538,5.98082872371583,7.30515688975145,12.9082495376353,2.93562841947973,3.2252778524043797,5.98253379095294,5.88574613208735,6.37795930687843,5.23940753357299,6.21289008205819,5.80166427267422,4.09940636676986,4.789910706480613,3.56327892871278,4.33922380938561,3.90475302198691,6.31007584857988,3.06984481100879,3.34444332511298,3.28600082305759,3.5164961052670898,8.56887471472561,12.9031278199671,5.566683281754218,3.0064304540362596,4.33099860852943,5.8032002252736605,3.0869370381832497,7.56131122407171,3.99257365048904,3.8711280090984905,5.6976319001260975,3.4501988079420096,2.7843037472863297,6.890534930177831,4.852691239548519,8.02641531357899,3.55427121054281,6.19621295259455,4.0852261267276,3.16203677655322,5.10657657954942,3.25338124185674,5.67547408239419,8.59710870780733,5.01008318438215,4.888747293175361,5.64413441392957,7.235711567811401,5.82930303321341,2.73368729686332,6.53915411704126,5.1221695409602805,3.28381128938477,2.9309440109278704,39.0
4.72724094045166,7.75178249238538,6.254672515677731,4.77970529251078,8.453107417044059,4.75686939501571,3.9914610004973197,7.855391238027849,9.26327653511058,4.45624579459206,4.83511197936054,6.703502093113039,5.65372661033993,6.692928683813863,9.0083910744655,6.270204661524921,6.9264743256727686,6.8156182206560185,2.8214335320211696,5.53825745117278,10.583466929444599,3.58643919134306,5.091235995833509,5.573892464484482,6.87515856412895,3.83500224869102,9.47494601315003,7.839816914735008,4.65944386863024,5.81938638292378,4.8848748410692995,3.82954068946736,3.761114923983,6.12957304689271,3.08300584269289,6.1092023817027306,3.68564594580506,6.7928499295896305,2.8104442254646598,5.10482124960875,7.095492673553999,7.35269592404431,6.652199575347071,5.33634202847536,6.01875037914943,4.415995138251461,8.75494167321331,6.96697418144309,3.58418223333601,3.07097288680801,3.838094848596061,4.99823480101938,5.968373434444902,7.38303689224155,12.8050737254231,3.0262520304968796,3.0951249824938705,5.71185669460245,5.37546675804419,5.8968959182811,5.20777075133021,6.37464076537153,6.30136368690119,3.7815635185599294,4.51680237851087,3.7750410043570097,2.9954929547152997,3.77154094201858,6.6589383400820985,3.11677508959173,3.0942543010574597,2.97478720742702,4.05993292919261,8.490852451426571,12.3431494949117,5.35914805541755,3.25071298717049,4.9976000668359815,6.1666388691449,2.95986140844846,7.77179834737061,3.93969692762515,3.3113120242367,5.58192497641305,3.0130706813977404,2.84496357712843,6.7611792432208,4.84599089746848,7.524685626848968,3.4363487269961,6.2493794382838,4.41373465713165,3.18278244264691,5.4429847002972185,3.10904204907015,5.79281971225021,9.72626148954436,5.19569754424513,4.9565367173886905,6.057001419719992,7.64509268612688,5.8616130703652205,2.39835484434078,6.7696897123974695,5.100380956002491,3.01156933584274,3.01524318745419,40.3
