199675_at,2359_at,1088_at,2206_at,9619_at,114793_at,56833_at,6229_at,10158_at,1628_at,79600_at,8738_at,28811_at,5169_at,28474_at,118932_at,257019_at,10435_at,3934_at,28434_at,283710_at,28825_at,124535_at,388512_at,105375758_at,51108_at,619569_at,326624_at,1359_at,1435_at,148109_at,28793_at,28505_at,105370129_at,100131187_at,6507_at,93978_at,441416_at,106479193_at,574478_at,101930114_at,28388_at,84837_at,4481_at,105369928_at,115361_at,677793_at,3098_at,28398_at,105379315_at,139170_at,6079_at,388574_at,6498_at,7566_at,283897_at,100302228_at,574495_at,105370195_at,140739_at,58526_at,133629_at,57552_at,51056_at,79872_at,79087_at,64735_at,23052_at,2310_at,728378_at,4317_at,146050_at,5166_at,1462_at,100500934_at,22807_at,768211_at,2882_at,100422998_at,713_at,2834_at,100130890_at,64693_at,283089_at,26809_at,105372577_at,6865_at,29802_at,654321_at,1669_at,105373013_at,10134_at,105374224_at,28449_at,219986_at,105373686_at,440704_at,10791_at,390617_at,84868_at,10280_at,105369838_at,28519_at,1233_at,820_at,56670_at,100271464_at,GA
9.32906516565308,4.41241314638449,5.91473401637061,5.16392897280828,5.8311191422237885,3.89118917025689,5.1380632732556375,6.2407281713944815,8.883160350862461,5.923992597368599,4.75856682998256,5.30216328121537,4.1960113759223,2.9447793508572,6.764451831723,5.70331062890015,4.56165786761552,8.212025201436731,7.44725585437868,8.15385767329692,4.99939299459616,7.9423389980303005,5.28916759072394,5.82496191144273,3.03804256647375,9.563608847701687,4.91900463335731,7.327151529630281,5.99283274785927,6.48213824472714,5.69675192753726,4.3195813000723,3.7257159726005797,2.51058207839724,6.14943719998057,3.89972611676774,4.6861219603240185,2.79494565134844,2.7390823962872006,2.7093171327032595,4.54123263546642,7.02852622829471,4.4723947868985485,3.8983727611934302,3.12904795126759,7.18524210165893,5.5924600609418205,8.38079065700472,6.607201018216982,5.00741436048958,4.944072291600519,5.400752149664791,5.31114829568756,6.7206851018627205,6.20020725218467,8.96599485407957,2.65240548322786,2.36781419049181,2.99984270177821,5.750078467416589,6.85467440474733,6.03656760919353,5.17727910765029,7.30794457941402,6.458761293102901,6.84051953557353,2.80151586289322,6.41229506589036,6.42744675833004,5.49198646945681,6.64706429638281,4.97416744743837,6.388077956763411,9.32041361729266,2.8636067100427596,5.87781922564855,7.82153213148024,6.308664239370309,2.6372465977652,6.24140305374925,3.5980562286741202,4.0811701777032106,3.1390827904131298,3.2619398655035,2.25559464664053,4.51688836930129,4.99212979231987,6.99086358144651,6.842475179704652,5.712712065123639,4.686183872895491,7.677830820270518,3.33524914437194,4.33148625931514,3.8126266058151095,2.97377207849545,3.16276020142008,6.90956992606178,7.92701801753693,5.644293989339451,7.99742515316662,2.3653246223938997,3.72957242500088,5.080399284808969,7.25062338303292,3.5242461311259503,2.38952344691731,39.1
7.24032099433105,4.39805176551458,5.20583512653722,4.29378314741278,6.5913295053987895,3.9139001644086804,5.16890427090834,5.9971891553181305,9.75951769758091,6.33961643262653,4.77133293690964,5.2028213167358395,4.17252474234346,3.07774593729261,7.3982455101918605,4.51799940886612,4.40659473530153,8.45525920698757,6.68338924164383,8.048816386619981,4.7710006959937,7.9353391727334275,5.39830223388787,5.8197974930853,2.4391326150787798,9.00873394169515,4.346296035457772,7.402796687256019,4.97032778352103,6.60723598020422,5.63295686435656,4.13849231242147,4.1144947671750405,2.59064847742993,6.231159868390733,3.50040919782721,4.202899678276101,2.78194069467265,3.0256834905483996,2.7253106203828596,4.23486134682438,8.11232130685528,4.78278558945526,3.75980868282542,2.8018055224130203,6.74440117503826,4.29456163702909,7.73429556694954,5.78064431075634,4.11307164498924,5.13954000202709,5.79669229552285,5.50551366098557,5.76067265968094,6.179574422919741,9.27024526273276,2.27592277314569,2.5932795684217202,2.7088452478435703,5.28765084169593,7.17354166166295,4.91662011553562,4.9287574147252,7.0987139599562585,6.7346231018161795,7.21454154531923,2.4723294063149304,5.79107223466401,5.46785972158844,5.397997444199518,4.7921190847655994,4.834896346646549,6.263985180635929,9.18386773373959,2.8849431150526805,6.12029634910891,8.41418040400747,6.18630223508636,2.8271970344922597,5.92485586980041,3.5513285988754903,4.22046755940548,3.2672264809631604,3.12586349781668,2.02966733064713,4.23343095596399,5.1129677442078,6.660914905610629,6.14566385929075,4.875105666940179,4.9742067668945085,7.75929133759301,3.42642765722749,5.5713338277438496,3.03187655584918,3.37398848314621,2.8557597218415203,6.59305683624684,7.48207664554353,5.739661930755731,8.285107345474,2.2248539774597997,5.642354484489571,5.60307649375243,6.25857025692275,3.0041956428268497,2.59652666694156,11.4
7.25869078942683,4.28963922329579,6.513446966591999,3.23323963469836,6.45707597511953,4.04736211250368,5.471549419926139,6.3983792049107695,9.22224585092435,6.58356633189599,4.79824586890126,5.48714435306491,3.7846546352846198,2.77736902413608,7.84621406762916,4.6629752805067,4.815556056997731,8.24681886702347,7.78515008195075,8.54580354443149,5.18329555364357,8.98866628808994,5.31378622169101,5.9967988526696505,2.34506936585396,8.86633048848418,4.215518048459701,7.2325683665985725,3.406173855536601,6.51607034968529,5.9129048381279015,4.37005030854384,3.8182019414800203,2.636884654224,6.13760513477174,3.5625211953112,4.24900200132453,2.41269234192875,2.9516312275989,2.81972902338266,4.404990183623469,8.5748360172653,4.94595847748555,3.8634801309895996,3.36099653037703,7.30728256772429,4.94664026966335,8.3526581394217,5.76052115290102,4.63972825725954,5.01139968686284,6.107655723258411,5.16991393231481,5.29394955541427,6.11426679647999,9.11234898436904,2.3865218274797,2.52585134839442,2.82580449035896,5.07092554778783,7.18828229893842,5.1540629095286,5.0966516237885,7.49581756755221,6.4028507105992105,7.17634494758344,2.6252743038804502,6.041096122128379,5.84200176108389,5.79403523613424,5.900231335064559,4.78427422946587,6.2843801802813,9.10120803854492,2.63053305246981,5.95050518148125,7.577661942575199,6.184445757139809,2.61698534363037,6.45895008088879,3.75115239316554,4.11932168676549,3.07468555281007,3.1817810647335802,2.3926685440082998,4.72861982398732,5.2831189114815595,6.7866678998542795,8.09037486759259,6.284118486776428,4.8934251281593,7.71328813355473,3.23694889153314,4.718805411152991,3.5572343141631504,3.296502449885549,3.13757026468495,6.76155845917568,7.8069009255887485,5.793289287493192,7.93154425807042,2.47216592997638,4.97011620965956,5.57491654229468,6.79754444758071,3.05203328446657,2.4342633304055403,29.0
8.52908046809774,4.60145976319427,7.0119931019634985,3.4603653821232303,5.73426020742257,3.92634264049198,5.167932397363732,6.54725286555336,8.992704946125,6.1139508999953405,4.77963599361158,5.22994696410706,3.95892423262748,2.7540616265039106,7.699908474391599,5.108982866130519,4.4882083647083615,8.08594649485388,8.283489828256009,8.49732654870582,4.85598317107104,8.38547531501662,5.38418956484416,5.72503516954115,2.1317744927822,9.124118414160948,4.67250241576759,7.24258387653322,3.9233891560220804,6.1669441889383485,5.525046053164751,5.06512311121969,3.1665669319489105,2.4337165269270398,6.152144820984019,3.3371918971848498,4.8114641885382685,2.9674233685614997,2.8057168333326,2.38526797371234,4.27964227600384,8.18105073873644,4.51702559868937,4.25628827631678,3.1985083263895397,7.47033045562819,4.95733134214299,7.826376879400509,6.0883179696765195,4.1695182693166695,4.86141234892245,6.209592166440848,5.1439307028754415,6.76232805135144,6.112047305007829,8.893489147018961,2.49169356030401,2.3417656086208303,3.42829200086754,5.749469294532219,6.70727293832837,6.16488428000349,4.92982464458955,7.34758308104624,6.6398143871273305,6.87948934821402,2.45959239769264,5.92002729302036,5.7123763547548485,5.42759756995025,7.59809839883683,4.9835440446950185,6.83263874578144,9.41675179249191,2.7955675070567994,6.49385780633479,7.8052718969475,6.84018091367774,2.42577638678326,6.14092686205539,3.35603453747913,4.5800982308762,3.3413856116484704,2.9374635828030096,2.8872472447467405,4.23650052513023,4.72624359865356,6.431924252608192,6.433761951530629,6.78730675052922,4.62332225403009,7.66029704194787,2.99567568385255,4.555992940243732,2.6970183409813497,2.8618371342642,3.02296102329068,6.64618301404781,7.5939072177644515,5.88023397023063,8.202800271449679,2.48324966873769,5.714771650304692,6.49093811080698,7.6300808716693,2.8924713946877794,2.16392492805935,34.7
8.61546908579502,5.4402982684688626,7.65308009637567,3.5009775811922004,5.59881028068348,4.464349409210072,5.357297373644429,6.77542900482982,7.8489712729756285,5.972381972280719,4.70724736106432,5.40006720715351,3.33764832496502,2.70175503155131,5.77686854619416,6.1148027649987196,5.06459760405387,8.10508391948701,8.58293516210324,6.5677546847954495,4.677272157503509,6.49160605650015,5.3267541325875,5.44957553390786,2.2164027031209903,9.16774024956685,4.99550724805192,6.902988252010009,3.5864026868701298,6.17684812154286,5.551786871171041,3.5386991654410602,2.9492172653986,2.43847609902456,6.06838547760383,3.81740159373529,4.39245349873854,2.63186862171616,2.9327749194858903,2.68347365975468,4.393772525355081,6.8212294125705,4.79905256633849,5.31886260275839,3.38310165184965,8.03463280334128,5.833919555263949,7.35837594144279,4.35689072822575,4.583286184928,5.05265478323969,6.322498518343671,5.113777871980719,6.78618816885562,5.93484029054942,8.3875925251898,2.36608570946345,2.5501378974292597,3.27679784929226,5.427276047923112,6.809510335740759,6.93969380172358,5.086267095871,8.39491234935899,6.227461078503429,6.7956198354200605,2.45575922642979,5.866495192174032,6.20602648915949,5.42493661403217,8.776458226798049,5.0555140659420585,6.81860763178375,10.455174460916501,2.7063980782578905,5.878831332338259,7.52906731227996,6.328378371301861,2.898129404403209,6.325814508736169,3.54550735286883,4.04520799239576,3.0674692404073705,3.0426503771354803,2.78890219735021,4.31688654938533,4.99947449367058,5.9970531262895195,8.01907532683324,6.54751260766644,4.25906456644737,7.49309055903752,3.08258709616948,4.5434887528406,3.34655758762765,2.67700391862439,2.8251374881289903,7.104141961476191,7.9016368561985395,6.41510206776819,7.69197248587901,2.27099802008787,4.3986442787360795,5.3581363479017,7.87932945213496,3.27959008976038,2.9743421444292997,36.9
7.01889560331831,4.82602041302598,5.02329165121887,3.7306684202232905,6.79669433376247,4.42576394488524,5.17416801297953,5.9409022381996905,9.62193770586735,6.34112937575185,4.7219378392053875,5.3237385516999405,3.89675621567042,2.90453435581797,7.609412443663019,4.8144411949784,4.83029006341175,8.63148904812567,6.00666323768942,8.903748099602,5.0097394539870095,8.40103954344834,5.36156109170669,5.90404521396704,1.90430316340303,8.68334698533157,3.99975809496935,7.21362651349177,3.7912589798071097,6.77831731641465,5.74235936950495,5.24109308136675,2.83250949361852,2.47251543262644,6.1423813018231925,3.6880573502655603,4.01607478194875,2.84563797822187,3.01798439959857,2.8241625070427903,4.3184546283772995,8.47613075760553,4.75393798386962,4.42202619340545,3.88072569761971,7.50173955801147,4.664477824835379,7.63739250904199,6.51312292194296,4.15038106748474,4.98985398145649,5.73799857019503,4.91361673794584,5.67936498876829,6.073558819019481,8.980342720176901,2.40780417383621,2.5459019482196497,2.98151642932483,5.06496946420101,7.1265194536315,4.994382285015889,4.81485017780863,7.898799942933952,6.677682860652231,7.0735316794252086,2.59720228477604,5.68463993724346,5.31310031494155,5.68135002461983,3.95371935931841,4.86420893087973,5.393201657729089,9.64093635565934,2.37904451368729,5.92898096729955,8.34324026962126,6.39663815376989,2.5084181021105296,6.062742156975981,3.6310745334622903,3.91366049123326,3.1361253485733505,3.4090038243615,2.27118017643696,4.21475210538113,5.089851831997031,6.44585775773179,6.19798234353331,5.15497853341608,4.4273063771914005,7.60224852164181,3.1817457684363197,5.625417446805179,3.3608135594151802,3.71075617845694,3.08044788687651,6.7020264680800485,6.585336830912241,5.972013211599307,7.8861291884514495,2.3627238431764304,5.9563141323319995,6.39265448919518,6.3644488875370095,2.91376200989192,2.29710881740744,10.7
7.695731079788059,4.89420037795015,6.04439409819754,4.76303817347641,6.08651676173442,3.99323732885267,5.15915039683646,6.0551902161864195,8.72596011297245,6.5450983701290895,4.80459109824976,5.39105266220889,4.06158803867223,3.05870505606271,6.86417302472659,4.70004304054453,4.62840935609521,8.40881539059739,7.51887400778378,7.63307977028208,4.8232899279358605,7.69990459251695,5.53681010533187,5.847053231226388,2.3612587456024,8.800370496194429,3.8548629858483396,7.14949173544774,4.68598083165795,6.43316598822222,5.856775661286581,3.828729714436391,2.81515136668424,2.36308769960946,6.18984488674103,3.70222340866056,4.37852521756221,2.7860362537682497,2.91985768069834,2.68991036554913,4.70264818244502,7.69330891625412,4.67382771237144,4.466279627736821,3.9240712752681,6.6967288294444405,4.780430542386808,7.573710752588731,5.6349129452423075,4.14007411541757,5.0010929326763085,5.72561685360638,5.23202890741122,5.50006060311143,6.21320616171983,8.8560543098114,2.40284771360905,2.66656326419473,3.70353897174554,5.3812595218164,7.1233178537404,4.9970803619928885,5.20999661473457,7.53079124282317,6.51607700985816,7.093731082445589,2.7937220620022005,6.01820923082412,5.84795349254606,5.63454167005432,5.98218421216786,4.92001739968279,6.337395126077241,9.801803178003462,2.61086944881103,5.93262963340754,8.09638061683901,6.32312247959554,2.84239957375646,5.97542435284179,3.60953961406707,3.934824618828,3.17312274902492,3.23046349747799,1.88826074074133,4.4042203269155085,5.1201560980038305,6.33729590412386,6.51905322353029,5.71514262087362,4.71097026708705,7.7154695233781805,3.30174463808878,5.1006223701780895,3.09144193154719,3.0073333713195,2.9588009990585,6.682830700121452,7.657301906577341,6.089020331850481,8.11392382613857,2.26899444801802,4.45939169863357,5.54837172793543,6.69279956882133,3.11872145538617,2.94371532336331,15.6
8.2014998221365,4.20509385002685,6.072673834669992,3.52539996656666,6.3876486814438795,3.80220913977736,4.95343332740991,6.0993454573318395,9.36348239510867,6.61863463862355,4.773058131567137,5.35751339413296,3.7099262306447702,2.72384910412256,6.63749241904865,4.61894391077068,4.29623453941771,8.22792486024148,7.67452212863092,6.1745561237740985,5.15410051229951,7.22847441198981,5.34965232910474,5.7371902685053895,2.01842979500876,8.9738899378118,4.5051736470187,7.172234403387951,3.75270208522648,6.48445764296496,5.87365438092898,4.5014610512488,3.3687395768211696,2.70916145112929,6.11390894001418,3.60839123988827,4.40667014362724,3.19531869809214,2.77598213687581,2.70259507377312,4.43954398591018,7.70422428812364,5.11831853022684,3.69859303066026,3.4052178564732403,6.84432249338071,4.57377191634066,8.21251660176752,5.80186831051914,4.38107368282537,5.34480849704892,5.9609693924727,5.59118559763533,5.606823395759783,6.17804956089016,9.10156566247122,2.48607127367809,2.6657367267884,2.7931862977314705,5.42391391061833,7.144870595392151,6.3601783388800195,4.9280159427043495,6.925718834703949,6.580055144870781,7.03691477286217,2.78468418047928,5.8082855419972805,5.714565378002501,5.85501170227427,6.174990277735491,4.87421770046616,5.32618718152112,9.09595848760598,2.75796354692365,5.81988389233706,7.93832246837512,6.532793926205031,2.8480676369149602,6.1359301320879815,3.70898020636876,3.92770853924007,3.3991761259532405,3.1601346108368302,2.14322880588507,4.31668346918726,5.06185719403616,6.4261712452004005,6.46819192940702,5.2928928222064195,4.40062997734905,7.8966981126830005,3.083573288501709,4.75649431264858,2.95468666818411,3.03421146557796,3.02223926154751,6.60502647196936,7.87315399259145,5.736837081710429,8.05730834226599,2.2738465947954305,4.29459369821396,5.58340319963018,6.8120091976285995,2.94816726896164,2.74987786536157,22.4
7.5708942206974195,4.69074920762292,6.34626734348667,3.911964767455951,6.72918303077834,4.05439756597851,4.89633599725844,6.13731799686328,8.957727296749,6.26805170394125,4.8070020590223805,5.29779119894936,3.92772013840428,2.85724705538901,8.68269630703993,4.54604345412655,4.5195746510691395,8.06920420573339,7.080279994394632,9.15535925103817,4.94290749487412,8.83709333777968,5.47432063172337,5.89287270344528,2.41401807375063,9.21160638619557,4.69821984561065,7.18265531069306,4.4736733634721,6.20973337180656,5.76241497733019,5.779837509850942,4.20710675183835,2.26341687899692,5.97119193360638,3.5303477814268,4.79421875288249,3.07428102752217,2.9438948105408,2.81801906769968,4.32814886581738,9.03092981081615,4.496890088057072,3.78370330326896,3.29314888759762,6.92544862540316,4.45651885694939,7.53368777105384,6.33624207332224,3.76447738922527,5.06731917575357,5.67598804168352,5.235341092625942,6.21423565438154,6.076151680558112,9.06844391480871,2.2915250735917203,2.25639911688214,2.88017206781231,5.33069819424408,7.0899430220731,5.8619507527174814,4.83997216505516,6.93601551094334,6.94770433046008,6.8796645198206186,2.63963833761455,5.9321892373105705,5.835992324149848,5.855479498473519,5.56461786833088,4.74358237837063,5.1673193732483,9.297900932483287,2.8324609673615497,5.93793114116331,8.22248290075642,6.371723814023,2.89871787614191,5.766352550236992,3.3074478948267902,4.28745914291817,3.50777008461568,3.18903330971489,1.95448509827375,4.25221757304688,4.99650837865077,6.46708692137738,5.68080432168504,5.65189048263973,4.430061747820701,7.68259539798462,3.05146182172243,5.64901535370023,2.8808089161501496,2.6315748641166805,2.95471064033077,6.54563162301208,7.3354708440355,5.605409271470388,8.18291720893619,2.06531794274722,4.14871832153529,5.82706059070262,6.62183878520095,3.32861314295953,2.56547057870337,16.7
7.70945441250582,4.45330436954597,4.810206205236018,4.38394413938505,6.1295770277941,3.85109411149068,4.98309546846118,6.4411695408076,9.00892787300002,6.34870214055673,5.02487973121921,5.39601376535557,3.9635504262222003,3.09299524987444,7.32504870804105,4.5540576454863615,4.42193731996769,8.307881842148369,6.14288895596675,7.80259500648134,4.86085296238263,7.48107049834965,5.51192919030491,5.9730620301931,2.3197541686026804,8.91104282644899,4.626938796568799,7.254566908139651,5.25617045947017,6.278956524290661,5.80392789475538,4.1087310324276,3.16505558224281,2.6414413665222596,6.367042976838151,3.49996654742813,3.71841419047048,3.0679386774097503,3.2178903881519902,2.9416769329914,4.66355575529841,7.62125076264243,4.71875579746858,3.48547213746154,3.6337616161872797,6.8759878983665095,5.14127290475775,7.28831030327422,5.70660826624061,3.8409699951254397,5.020696124779732,6.065656697279612,4.99678718352268,5.778296544103347,6.01489622245239,8.69950356637899,2.36347381696881,2.42011135223086,3.1297141420981003,5.1180344006135305,6.910937486298139,6.21354764977113,4.63253743773998,6.589769520469612,6.633506102355139,6.97246988245004,2.50585177343539,5.96346733667204,5.311777381347009,5.777081467976401,4.91627522612976,4.77543083484896,5.84654157230705,9.027308356172787,3.18637068179547,5.770482427410999,8.21327854293045,6.46694979005296,2.7734804680128398,5.92786737829558,3.5546467074810497,4.44154766017083,3.44985278738027,3.35152377528185,2.47819556822546,4.384807840918669,4.9637089192357005,6.861658856132539,7.36696299217419,4.70383067507976,4.78453369991505,7.65902954796498,3.17705727786935,4.244410279760049,3.4719902366793,3.1208140129265396,2.9762368914844197,6.6473705842959285,7.22530681323797,5.4302037720992695,7.896924616555768,2.29209909430277,4.40290559106849,6.27002717858191,6.404421392873349,3.1881934398813496,1.9145598062243798,15.3
